Latitude,Longitude,Zones,Lab,Ag,B,Ba,Cd,Co,Cr,Cu,Mn,Mo,Ni,Pb,Sr,V,Zn,As,Sb,Se,Hg,Fe,Al,pH H2O,pH KCl,PM,K+,Ca2+,Mg2+,Al3+,H+Al,SB,ECEC,CEC,V (%),m (%),SOM,PREM,Coarse sand,Fine sand,Silt,Clay
-21.75055,-43.15589,MA,UFV1,0,9.03,47.76,0.178803683470566,2.75,108.47,52.05,56.62,0.455179433909691,20.49,12.23,7.3,112.18,31.05,1.58,0.01733316,1.06,0.42,56787.33,86526.04,4.3,3.9,1.8,52,0.1,0.2,2.5,12.5,0.4,2.9,12.9,3,86.8,5,17.6,20,16,9,55
-20.013472,-48.115361,PR,UFV1,0,26.99,113.16,0.178803683470566,48.98,87.32,314.36,905.51,0.455179433909691,76.72,17.07,18.24,355.54,149.85,0.69,0.01733316,0.18,0.3,149425.21,115763.09,5.4,4.5,1.8,157,2.47,2.27,0.1,8.5,5.14,5.24,13.64,37.7,1.9,5.35,16,2,3,26,69
-20.001389,-48.681694,PR,UFV1,0,19.01,16.97,0.178803683470566,7.4,170.91,151.22,295.17,0.455179433909691,30.85,19.42,5.26,551.17,48.26,2.86,0.01733316,0.0466662,0.3,108254.75,112406.04,5,4.2,1.8,115,1.77,0.96,0.31,9,3.02,3.33,12.02,25.1,9.3,6.39,26.2,11,17,14,58
-18.879139,-49.242083,PR,UFV1,0,8.63,32.56,0.178803683470566,6.13,296.72,59.53,270.03,0.455179433909691,33,11.56,7.94,151.21,24.11,1.5,0.01733316,0.15,0.54,54467.23,52636.27,5.1,4.3,0.5,33,0.05,0.14,0.41,4.7,0.27,0.68,4.97,5.4,60.3,2.48,22.6,19,39,10,32
-18.925361,-49.861611,PR,UFV1,0,1.14559749674312,5.05,0.178803683470566,2.58,47.64,21.08,108.11,0.455179433909691,6.59,3.6,0.0165476055211231,64.67,8.73,0.99,0.01733316,0.0466662,0.23,16800.95,18394.66,4.8,3.8,2.3,22,0.36,0.39,0.41,3.4,0.81,1.22,4.21,19.2,33.6,2.48,46.5,68,16,5,11
-19.043361,-50.411722,PR,UFV1,0,1.14559749674312,2.85,0.178803683470566,1.72,61.39,16.31,102.59,0.455179433909691,12.38,16.46,0.0165476055211231,51.81,9.04,1.31,0.01733316,0.0466662,0.32,14797.6,15308.18,4.3,3.9,2.2,12,0,0.02,1.13,5.1,0.05,1.18,5.15,1,95.8,1.57,47.8,37,47,3,13
-18.697361,-49.921639,PR,UFV1,0,25.56,101.67,0.178803683470566,50.19,51.46,253.14,1041.12,0.455179433909691,46.03,16.43,26.14,422.1,112.59,1.41,0.01733316,0.21,0.58,136794.73,107670.29,6,5.1,21.1,200,4.91,2.93,0,4.6,8.35,8.35,12.95,64.5,0,6.39,34.4,5,14,22,59
-18.743889,-49.776806,PR,UFV1,0,15.94,32.73,0.178803683470566,13.57,245.42,122.87,590.69,0.455179433909691,37.09,11.65,3.25,284.15,59.07,0.51,0.01733316,0.22,0.33,95444.23,58752.56,5.3,4.3,17,200,0.98,0.46,0.1,5.1,1.95,2.05,7.05,27.7,4.9,2.35,29.1,15,37,9,39
-18.633361,-49.553972,PR,UFV1,0,27.23,520.06,0.178803683470566,52.75,73.57,197.07,1947.82,0.455179433909691,35.41,16.28,68,351.23,149.36,0.54,0.01733316,0.15,0.34,134016.18,74372.87,7.1,5.9,36.6,478,14.47,3.12,0,2.2,18.81,18.81,21.01,89.5,0,7.83,29.1,11,4,39,46
-18.683833,-49.482028,PR,UFV1,0,26.7,287.72,0.178803683470566,57.67,111.55,219.15,1679.05,0.455179433909691,46.33,12.98,53.48,330.16,156.88,0.5,0.01733316,0.12,0.38,124911.22,64837.85,6.7,5.1,51.8,403,19.4,4.49,0,2.7,24.92,24.92,27.62,90.2,0,8.35,28.3,4,6,40,50
-18.852306,-49.475556,PR,UFV1,0,1.14559749674312,19.98,0.178803683470566,5.54,133.48,16.59,178.19,0.455179433909691,22.63,3.24,0.0165476055211231,43.99,11.69,0.34,0.01733316,0.0466662,0.18,12797.18,11688.02,5.3,4.5,5.7,74,0.72,0.74,0.21,2.5,1.65,1.86,4.15,39.8,11.3,1.57,49.5,28,59,7,6
-21.75766,-46.4169,MA,UFV1,0,13.09,32.98,0.178803683470566,4.12,126.59,81.76,138.58,0.455179433909691,14.68,17.25,3.12,182.81,30.82,2.66,0.01733316,0.25,0.28,76706.3,90365.46,4.6,4.1,1.6,70,0.02,0.24,0.82,10.2,0.44,1.26,10.64,4.1,65.1,5.61,23.7,19,15,11,55
-21.61992,-45.08461,PR,UFV1,0,13.02,73.16,0.178803683470566,4.27,8.91,32.31,1614.44,0.455179433909691,3.75,26.91,89.75,102.44,133.41,5.49,0.01733316,0.2,0.31,46907.96,154917.51,5,4.2,2.1,204,0.91,1.19,0.62,9.3,2.62,3.24,11.92,22,19.1,5.87,26.7,7,2,20,71
-20.35859,-43.50306,SF,UFV3,0.230942995541756,0.275,16.36256487023549,7.1826722505001515,7.552655124446525,156.57124450633532,18.23946461773376,7.6031246341543826,5.0767122032750605,25.85428085509191,14.47755289733944,9.603688482739722,69.47744859944915,16.46297114598369,63.33401791191776,14.048570545134467,0.015,0.30046752275494426,47749.45193611127,22147.397525419863,4.57,3.49,3.8,25,0.64,0.09,1.3,16.2,0.79,2.09,16.99,4.6,62.2,6.53,26.7,27,24,29,20
-20.35859,-43.50306,SF,UFV3,0.230942995541756,0.275,12.412960718151972,13.562079268047256,12.84112057714375,104.54819052303468,10.963194237590718,60.426039092739416,1.9346686823750656,27.20049151775233,24.75176186879836,0.349156927383405,69.64383931673171,33.73889336163783,100.35734662685036,25.176793512361822,0.015,0.3731344412196085,71367.31831732056,12276.339276784063,4.77,3.9,12.9,79,0.34,0.21,1.7,14.9,0.75,2.45,15.65,4.8,69.4,8,20.4,24,46,8,22
-20.39845,-43.44144,SF,UFV3,5.325888380415613,0.275,9.440617533656106,7.319468730305142,7.0487205202044825,200.90479779437655,31.36057231801712,15.656706943032654,4.8293278088176805,14.805510882956868,10.597943254477006,7.984606965150981,151.425163575874,18.170455704713792,24.61702035032658,0.8303412851281744,0.015,0.26103087781133094,48067.74647947212,40052.16792471311,4.88,4.04,2.5,22,0.06,0.06,1.7,7.3,0.18,1.88,7.48,2.4,90.4,3.84,17.7,16,28,14,42
-20.39144,-43.45108,SF,UFV3,0.230942995541756,0.275,48.69055668841646,15.020366237373183,15.34487847389198,50.53775329738736,26.47475734920768,1588.2441542584536,1.758330914599071,20.79278825794053,50.449522475629486,2.226306613559153,66.58757037258293,44.25844530445778,731.4058307136468,2.617561150683452,0.03770577139462871,0.5384745386991486,70988.00996238097,7368.345700443932,6.03,4.93,10.6,71,1.76,0.44,0,5.3,2.38,2.38,7.68,31,0,3.58,30.6,30,40,15,15
-20.39178,-43.45202,SF,UFV3,0.230942995541756,0.275,12.552696947394033,9.882076189703092,6.479249653316785,10.072643151896841,1.98449182732875,228.5984705124919,3.2762351101599,4.9955931090754655,16.59922969492655,4.484997784684459,20.247161459167565,19.089011521734445,53.384133886808726,0.4699929311910533,0.015,0.14834627895764063,64406.09394790352,1695.7549561044516,5.75,4.58,15.1,20,0.85,0.2,0,2.6,1.1,1.1,3.7,29.7,0,1.41,49.6,40,50,6,4
-20.39183,-43.45472,SF,UFV3,0.230942995541756,0.275,19.773690679087824,10.645642585050014,11.652174097921929,34.76433796129294,1.98449182732875,989.2591348355289,3.633091880804293,7.100359677358161,19.986519043360065,2.7814286133409305,42.47129658353949,21.187281147429744,254.35222895748188,1.3332101068299038,0.015,0.2753822507599886,63644.62356694774,6974.505679375578,5.01,4.78,2.8,9,0.01,0.01,0,2.6,0.04,0.04,2.64,1.5,0,0.77,14.5,28,51,5,16
-20.36058,-43.48773,SF,UFV3,0.230942995541756,0.275,28.249807013515117,6.3558494499788125,10.5759075368989,149.210408033937,22.852045924684365,85.89169423624719,5.616050772379468,37.943676616036974,15.166904525177506,10.300229561804551,58.76620553305144,24.48635422223589,14.74344080392066,25.414230541844216,0.015,0.294497025383637,31316.338222302613,21786.617252559907,5.16,4.23,2.6,10,0.01,0.01,0.2,1.2,0.05,0.25,1.25,4,80,0.9,54.4,43,50,4,3
-20.41798,-43.50497,SF,UFV3,0.230942995541756,0.275,34.13671742956225,6.801688263707739,7.256850015728228,92.39915612248433,4.7616393498881004,20.332577010525597,4.443599947426989,10.465288821266752,11.580120138092823,9.648149846801395,62.17737636086576,17.166124935785717,3.0055399846834168,0.3982593465364004,0.015,0.10188339270900196,39189.86835400508,9557.883636262071,5.57,4.44,1.4,22,0.38,0.15,0.3,1,0.59,0.89,1.59,37.1,33.7,1.41,35.9,11,7,62,20
-20.42966,-43.49535,SF,UFV3,0.230942995541756,0.275,41.62734203805624,6.343601164154292,7.097819161534499,17.532122414504936,6.040331021901695,192.60041515199111,5.3830735960299965,12.7142179264022,11.22421073440591,13.12732087517611,20.843042653535733,19.098559188885226,9.063526048313104,1.470633779596786,0.015,0.1993779470340136,29719.647992860304,4519.913328654945,4.9,3.68,2.6,47,0.17,0.07,1.9,7.6,0.36,2.26,7.96,4.5,84.1,4.73,26.9,9,32,27,32
-20.43011,-43.51307,SF,UFV3,0.230942995541756,0.275,37.34648359994646,7.78079177884023,10.581013543844064,164.24219958334848,50.45838557499704,585.9210980596412,6.687104303819043,26.123761837670404,80.8573067287148,8.922419504478627,99.83177502642097,40.62032006100958,33.60828102098338,9.850286556440702,0.015,0.2300714446578631,49829.029307370314,35916.52199775906,4.89,4.14,2.1,25,0,0.04,1.4,6.9,0.1,1.5,7,1.4,93.3,4.48,15.5,11,20,30,39
-20.4092,-43.50538,SF,UFV3,0.230942995541756,0.275,24.786339143217976,6.949568120493147,9.723071175878552,102.66832049278453,60.205870749516365,87.56000751504821,5.273667814784493,29.866403737923207,18.191585900536055,9.837795163935805,54.73901452669833,47.64314392111307,24.136370043141664,2.1173616365609984,0.015,0.1183826667434234,40312.34856966779,16694.680299809257,5.3,4.11,2.1,22,0.05,0.04,1.4,5.6,0.15,1.55,5.75,2.6,90.3,4.16,29.2,7,9,61,23
-20.69974,-43.32737,SF,UFV3,0.230942995541756,0.275,30.773376298121175,6.4652276013394525,6.388927826534103,92.3646071549323,25.55474333012852,1.6444489642463973,6.631045129112253,7.282479371615696,11.04276668546476,11.625580430635422,84.28376325928174,10.845704808918498,2.471724139930052,0.28355757907452406,0.015,0.2653953674885936,34740.11935759326,68334.5277059144,5.19,4.16,0.8,33,0.08,0.06,0.5,2.3,0.22,0.72,2.52,8.7,69.4,1.15,16,15,25,15,45
-20.30006,-43.57467,SF,UFV3,0.230942995541756,0.275,170.31460472484883,6.401011680738409,42.75192461711962,250.66136774345327,40.1628924903821,388.5996965285349,4.725983331814934,168.561865531576,21.135513206508666,11.9183788852083,85.40226306830726,167.47112986059688,10.295334298359103,0.5839851040729329,0.015,0.035859302971890446,28954.996765996704,25340.286167917733,6.32,4.76,2.4,133,1.11,1.45,0,2,2.9,2.9,4.9,59.2,0,2.69,41.9,16,34,40,10
-20.29538,-43.60163,SF,UFV3,0.230942995541756,0.275,31.49241580473613,7.506256124443969,21.620824266568405,246.97576807709802,49.08980149285413,281.8852437778292,4.413680134812868,30.63959548159476,23.881272360161148,9.904612622224024,228.1332667314994,39.55104675823228,12.228776613031515,1.1801975951084744,0.015,0.216001782224147,46337.084983558576,32524.470976707627,5.36,4.27,2.3,67,0.04,0.12,0.4,6.6,0.33,0.73,6.93,4.8,54.8,3.97,17.8,5,7,31,57
-20.29649,-43.64962,SF,UFV3,0.230942995541756,0.275,6.728927008809008,5.724178041155812,5.1939326294129575,14.731996804852905,1.98449182732875,0.77,5.287088231534968,5.335526542196244,12.496143445548949,10.125715807234853,21.461649681543122,9.405980182091007,16.19647767535655,0.2549860782009764,0.015,0.0555249763537009,15612.058203294515,24436.760458743458,5.02,4.23,0.8,11,0.05,0.03,0.9,2,0.11,1.01,2.11,5.2,89.1,1.02,27.4,18,21,31,30
-20.24501,-43.58857,SF,UFV3,0.230942995541756,0.275,15.268029475019668,5.720032492679025,32.18236475296151,45.47351562317746,17.2137738484992,309.28828844332025,5.046217092915457,9.798142502436663,9.948715448506919,10.46356678297174,19.93963921383759,11.034337449687206,16.939033936371594,1.1383687845120796,0.015,0.3730984452277362,13858.843861081235,7025.87611460642,4.82,4.12,2.4,17,0.06,0.03,1.5,9.1,0.13,1.63,9.23,1.4,92,5.12,19.1,21,50,15,14
-20.23859,-43.58986,SF,UFV3,0.230942995541756,0.275,3.7607389304958767,6.282313201101553,13.174789876423263,81.82061292599714,28.475363951806127,0.77,5.043996060264481,21.142364198479857,6.704699293532703,9.041705244936532,21.56358324258041,14.31667560459826,55.909487813333584,1.9078810951819611,0.015,0.1092704325862548,29451.937709844933,10038.276655709153,6.19,5.9,0.8,14,0.08,0.03,0,0,0.15,0.15,0.15,100,0,0.51,40.5,16,49,30,5
-20.35487,-43.70531,SF,UFV3,0.230942995541756,0.275,6.665106297962758,5.673132979609588,5.143967276606884,50.166882514632704,8.938798316410155,0.77,5.49188317732892,6.832821457770446,12.034857941732213,10.727027124237386,24.82873724892316,9.626676391145873,4.562244528146364,0.29743595831215525,0.015,0.050847583904775805,14033.091555532656,33663.717157286126,5.22,4.36,0.8,19,0.08,0.04,0.6,2.6,0.17,0.77,2.77,6.1,77.9,2.05,27.4,29,23,10,38
-20.2911,-43.80492,SF,UFV3,0.230942995541756,0.275,306.83672707419663,8.054525516542517,77.51355048825081,29.086496724738577,101.26370108786578,1055.3676174261657,3.923702907016095,40.60420939206633,15.400023234876704,58.000694073140735,267.6776324984732,163.6341955760848,1.3432876689897613,0.05971122328594544,0.015,0.08206876694637724,47190.02473238539,24899.90603436979,5.31,4.07,18.2,37,9.86,1.07,1.6,4.6,11.02,12.62,15.62,70.6,12.7,1.28,25.6,14,14,54,18
-20.31535,-43.82022,SF,UFV3,0.230942995541756,0.275,11.885459568137394,5.66834199278027,5.806852818690757,14.599585533685696,5.255817619029771,64.9247125566899,4.891896311271212,6.641029947875977,11.558031053346085,11.637961452692672,19.14039470535538,12.660121197005807,2.0345644730309203,0.06544882488099141,0.015,0.06040797172494744,14105.538877013038,37545.04913952707,4.95,4.09,2.2,27,0.43,0.16,0.5,6.8,0.66,1.16,7.46,8.8,43.1,3.84,21.5,24,27,12,37
-20.34338,-43.84381,SF,UFV3,0.230942995541756,0.275,5.5399932887235135,6.167039414458394,6.326681632862652,22.632303664572373,4.996339343457457,184.78051683454763,5.0388888684565805,7.20918311095964,7.898974070528362,10.198559448794244,61.71895284349224,23.064861138445583,3.070098735519507,0.3758869706385817,0.015,0.08418632232860035,26714.001198620328,72810.22999084416,5.54,5.57,1.7,15,0.09,0.06,0,1.3,0.19,0.19,1.49,12.8,0,1.41,13.7,17,22,13,48
-20.25957,-43.8008,SF,UFV3,0.230942995541756,0.275,11.71442032757829,5.896053621186767,11.766954386573016,51.61191668461655,25.28538660769013,105.81507040391148,6.292952964995801,14.701799857680992,32.36764507366619,10.549298247842104,24.970089920518507,24.51772226305347,34.65693939812072,0.08114307934316989,0.015,0.08116745703639104,17730.48145457053,35453.8577871942,4.99,4.05,2.5,48,0.2,0.08,1,6.9,0.4,1.4,7.3,5.5,71.4,4.16,23.2,38,19,12,31
-20.25943,-43.80154,SF,UFV3,0.230942995541756,0.275,4.404321144408746,5.59045986731762,5.270092593453004,12.157666558505769,4.3694437973136155,0.77,5.180402642459543,5.526348354666463,7.872515075855195,10.435971152066116,19.410338949913044,9.922083550513692,1.4186767222290326,0.01,0.015,0.04199786952474866,11150.522994352652,31780.920029538338,5.48,4.24,1.6,45,0.18,0.14,0.5,3.5,0.44,0.94,3.94,11.2,53.2,2.43,27.6,22,29,10,39
-20.29261,-43.71686,SF,UFV3,0.230942995541756,0.275,16.331686904702735,5.954970004523408,13.557979061470064,30.877966933450153,13.623434200602787,198.49374822621644,5.000079632114425,8.325034931297635,39.11581514795736,11.878080386016626,58.23524439816317,19.962848027672283,1.751791990552945,0.07190587387355431,0.015,0.03338861969951032,21444.91096216312,22638.971720806,5.36,4.41,1.7,30,0.61,0.22,0.3,3,0.91,1.21,3.91,23.3,24.8,2.56,35.6,30,24,23,23
-20.30434,-43.70815,SF,UFV3,0.230942995541756,0.275,14.454183932363527,11.010919828034393,32.88320443086383,155.0256025669866,59.47653828939213,758.8470039392123,4.022082320285943,51.40179144561088,23.55374320570885,3.615654041771645,222.56882848180362,104.54715737767448,25.246851872958747,1.9501463312396048,0.015,0.3435402384594284,61274.17663082383,23456.05669641072,5.86,5.45,1.5,17,0.21,0.06,0,0.7,0.31,0.31,1.01,30.7,0,0.77,19.9,10,10,52,28
-20.42232,-43.54723,SF,UFV3,0.230942995541756,0.275,25.86898613910141,5.4405476112556155,5.359356822822144,13.285878775992977,1.98449182732875,0.77,4.894760404451592,5.378013028433295,8.399238031614225,12.341731392967164,12.547253500253694,7.418722068442621,0.7079149470720969,0.0710456106954643,0.015,0.040853213906544096,4415.077919425615,4038.9996912405927,5.06,4.24,0.8,18,0.07,0.03,1.1,2.3,0.15,1.25,2.45,6.1,88,1.28,37.8,19,61,11,9
-20.46262,-43.52474,SF,UFV3,0.230942995541756,0.275,40.98316300529185,6.408506617410088,15.871263436855598,30.296294787315258,71.75920200876,302.02124714626046,5.617300623041352,33.15983981999276,26.920938906810047,14.190730044886877,26.2561230363527,36.1053543194172,213.54266545524197,12.414870804085217,0.015,0.07799205545672522,30767.049147705733,6165.545541010445,5.9,4.55,1.8,48,0.27,0.08,0,0.7,0.47,0.47,1.17,40.2,0,1.92,44.8,14,32,43,11
-20.44228,-43.5714,SF,UFV3,0.230942995541756,0.275,109.50080953175777,6.556037085905011,12.93621402634977,11.379449357772058,126.96858655296124,630.5434354820582,5.7584335134612505,28.384583964483035,29.964701516902004,10.593682329813902,11.72974481951971,45.04112665579794,347.45648428159336,4.278995830454315,0.015,0.12768039448556312,33400.964560698325,3156.5759563389065,5.01,4.08,1.9,44,0.26,0.4,0.9,6.9,0.77,1.67,7.67,10,53.9,4.31,30.3,5,7,59,29
-20.44419,-43.5717,SF,UFV3,0.230942995541756,0.694168401542008,24.187191169399004,5.439220395027843,5.199643074922228,8.732471494005592,6.964535485827166,2.7140791607172448,4.939173849291326,5.205003589766374,8.311187010206096,12.545585731424984,7.460609002082374,7.501481354552496,2.5905850985388827,0.20276426221114263,0.015,0.038546734059720165,4083.7910475132053,5121.261580760271,5.05,4.19,1.4,15,0.03,0.02,0.7,1.5,0.09,0.79,1.59,5.7,88.6,1.02,48,14,54,26,6
-20.43778,-43.58927,SF,UFV3,0.230942995541756,0.6034952139638797,44.24240868785165,6.277985941527497,6.338242236509621,91.74623238438943,4.411926643414884,113.6224398799925,4.9271659869497375,9.425728756448567,16.56519813926209,13.4976508057796,44.33204209733801,13.680265607011272,3.8385575066653344,1.6499239945710733,0.015,0.1764095055514422,28032.8258540734,35801.88503460593,4.67,4.01,1.4,18,0.03,0.03,1.9,6.9,0.11,2.01,7.01,1.6,94.5,2.69,19,21,22,21,36
-20.43528,-43.59891,SF,UFV3,0.230942995541756,0.275,22.448482819054224,6.227344235256944,7.518179284395432,20.948755454526566,6.618084086312737,125.03963943464872,5.050367590956944,29.06939781865533,11.058072003534312,10.293302042239835,20.490363351973205,20.576737058677583,13.574355363012073,5.345552224364283,0.015,0.08226771308938213,22005.560589050012,6296.580175142378,5.91,4.58,1.4,22,0.13,0.09,0,0.7,0.28,0.28,0.98,28.6,0,0.64,38.5,28,50,18,4
-20.42903,-43.6236,SF,UFV3,0.230942995541756,0.275,23.656002750953583,7.789690998585745,21.170884149416825,30.274873591102917,63.70920510992868,328.0354593123317,5.058351962148964,116.72928450365411,32.884479567741785,7.530850986125955,24.347854254898028,183.39635321570304,69.24387725186969,39.07074667735231,0.015,0.11937280280020744,45279.969986726705,3724.534504388375,6.2,5.17,1.9,32,0.2,0.15,0,0,0.43,0.43,0.43,100,0,1.02,49.4,10,9,73,8
-20.42858,-43.62911,SF,UFV3,0.230942995541756,0.275,30.58535965428877,6.4845423407008544,43.57618130017439,191.00209756827851,35.80901606268754,280.97957852055606,5.852216455200747,42.684520346225725,26.06214353095596,17.272311938967885,54.701679774296714,72.20398138707081,132.06051316641245,0.32684058557374773,0.015,0.0800139657902637,30571.97592955534,10394.171529972811,5.54,4.41,2.5,18,0.23,0.07,0.5,1.5,0.35,0.85,1.85,18.9,58.8,1.54,41.7,5,17,55,23
-20.42995,-43.61939,SF,UFV3,0.230942995541756,0.5661300494851425,22.784605937529776,6.19264663532184,13.962342375176144,111.67167655122564,27.46916132359567,158.6909613041221,5.611008632898227,39.9309859204381,29.504844851459453,10.37808309199622,39.89110703303774,44.964162796037606,18.834154208822987,0.1136365622000032,0.015,0.03759494956419478,25237.52976005523,26102.727140630508,4.96,3.99,2,51,0.35,0.13,1.4,7.9,0.61,2.01,8.51,7.2,69.7,3.17,25.9,29,29,16,26
-20.4166,-43.62431,SF,UFV3,0.230942995541756,0.275,23.110270027360457,6.963563870732975,12.568093381853176,70.4473137099531,40.90005704355072,149.70894880410188,5.748328238586392,27.22626495180944,16.282965767276973,8.667200085729453,75.59236016448712,48.7069873348054,27.079812029394574,1.6216377175611487,0.015,0.05940503036726727,38046.350026740925,12035.989726851272,4.89,4,1.1,26,0.04,0.05,1.7,5.9,0.16,1.86,6.06,2.6,91.4,2.03,24.3,9,24,36,31
-20.42463,-43.65645,SF,UFV3,0.230942995541756,0.275,352.7610432018401,15.93781167300352,90.39812246026243,203.66937808532938,86.47342853083556,13471.67343371569,1.478547085621727,49.70970907011765,181.5346873878933,1.3083740593039306,222.34730067207366,111.6201487048248,52.9172925484509,81.85822719350892,0.015,3.110513081989556,64550.12225381091,48454.87937275397,5.97,6.21,1.5,16,0,0.06,0,3.6,0.1,0.1,3.7,2.7,0,1.27,8.1,8,7,49,36
-19.94364,-43.51255,SF,UFV3,0.230942995541756,0.275,21.283018861061663,7.457026080872652,9.051795745029793,121.10984890638774,49.328978573962395,130.97036466297354,4.888973175221102,19.739287468578397,14.680117250245075,9.008306825906123,78.9127902656798,27.444077338325663,23.641688563075395,3.681090698736973,0.015,0.5131184864286401,44494.75962554952,25047.345697078923,5.55,5.06,1,101,0.78,0.49,0,4.1,1.53,1.53,5.63,27.2,0,2.53,7.8,1,6,44,49
-20.10733,-43.77715,SF,UFV3,0.230942995541756,0.275,25.980978032691237,9.804462514075002,203.5033525677281,216.62704284789416,89.04023230045158,977.7180971528602,4.781688548297485,117.4709907002289,36.6398562974676,5.7830092918075975,77.51371002858069,63.2680254533483,854.5119659244934,3.60454882480912,0.015,0.20064781907406,57303.095509006795,10947.344710463383,4.79,3.94,2.6,46,0.45,0.28,0.9,8.9,0.85,1.75,9.75,8.7,51.4,5.39,36,4,11,74,11
-20.09575,-43.78701,SF,UFV3,0.230942995541756,0.275,49.761890034109015,6.125370079127286,11.937516463031097,81.41250046311048,27.650312490553432,127.50764061443624,4.908204642041068,26.987141211507,31.77055797786226,19.86612316563125,44.17408243350989,25.805437211718164,23.34159142991426,2.872851221568173,0.015,0.0696915506342872,23619.362374684344,12968.512006281624,5.05,3.98,2.4,49,0.86,0.33,1.5,7.4,1.32,2.82,8.72,15.1,53.2,4.18,27.5,2,8,52,38
-20.11043,-43.79605,SF,UFV3,0.230942995541756,0.275,87.51381744882313,6.050334275594392,26.68587366125147,36.62958777648021,16.006611668158584,435.9957635597964,4.95428445933651,24.413568797724714,17.634593894018806,25.65066026679418,26.980290057327068,42.79207194842414,3.0798893936711287,1.5664025370783674,0.015,0.02772648807845475,17497.723243081782,3642.0418136472244,6.87,6.33,14.7,65,4.84,0.37,0,2.3,5.38,5.38,7.68,70.1,0,4.06,52.7,7,10,75,8
-20.11452,-43.80053,SF,UFV3,0.230942995541756,0.275,24.525152326784852,7.676303341867885,35.82689905626871,718.7875539279071,123.91947109462978,149.97499014046414,5.24504242674813,112.1229225689544,28.520343791385127,9.271797765463523,132.39423271433444,73.57068952419912,38.52750237938438,7.414562294098439,0.015,0.04889727583433373,44765.69129554721,13254.264525936425,5.01,4.08,1.9,44,0.26,0.4,0.9,6.9,0.77,1.67,7.67,10,53.9,4.31,30.3,5,7,59,29
-20.1234,-43.79211,SF,UFV3,0.230942995541756,0.7846416231269845,8.687882258482794,7.345813035182609,22.93087140095408,207.3030664013418,119.50931414285368,47.75699293121847,6.494418631985809,75.7314179086958,43.17623907269629,9.013490976342425,55.0469002520916,159.78857314391615,23.491753787293735,3.3870518644006906,0.015,0.15980629001409907,41394.975661512166,7120.980383549614,5.4,4.06,0.7,28,0.58,0.6,0.3,3.8,1.25,1.55,5.05,24.8,19.4,1.77,37.5,4,17,63,16
-20.13659,-43.78838,SF,UFV3,0.230942995541756,1.3176475139989832,32.97529114367618,7.587949258836509,122.61916448703909,386.3470319703004,105.38367786431844,928.234988496344,5.527750975533723,132.4235211609896,23.34594269837287,9.147993475228343,102.91190383069755,83.37934333259615,33.74969573392353,3.558338750940544,0.015,0.07712366612659896,44529.8265225656,11772.646698586133,4.87,4.41,4.4,49,0.38,0.32,0.9,8.6,0.83,1.73,9.43,8.8,52,5.7,32.8,3,11,62,24
-20.15054,-43.78841,SF,UFV3,0.230942995541756,0.7733022334043379,70.93002683264557,9.542791099427241,87.29065813230552,289.33302696616084,82.6446085416989,2245.9837018038606,4.002199715005295,82.23206417625546,26.619309108187554,4.553435569947242,223.01900908092662,77.52896504177437,35.95471657689698,3.0883994766579974,0.015,0.12612595014127248,53021.14657211056,28346.666234733904,5.65,4.6,1.3,84,0.99,0.57,0.1,6.6,1.77,1.87,8.37,21.1,5.3,6.02,28,7,9,64,20
-19.936889999999998,-43.52837,SF,UFV3,0.230942995541756,1.0237528694106386,17.760028929047248,7.448582175883096,13.05478319645362,44.292682524153044,13.608862952585673,322.0938382531574,4.284049539457555,11.074790046707868,10.370162538587396,10.856914740281432,53.46819704694505,16.442287634374182,1.5279447687457235,0.13561102155516405,0.015,0.052373612833229534,41752.233866469185,7821.0459589813445,7.55,4.08,1.7,27,2.64,1.51,0,1.6,4.22,4.22,5.82,72.5,0,2.03,47.1,10,37,45,8
-19.94364,-43.51781,SF,UFV3,0.230942995541756,0.9306687389042715,23.61769030017994,6.473557400092311,8.79835089310724,29.66539372664865,10.407756731942753,669.9535981674203,4.625466739969956,5.910082625413072,12.004692275680688,10.822756239458377,33.58615941214292,9.678475878531271,1.3371251727494602,0.5586153403935571,0.015,0.07576631981652009,31946.381202606135,7540.2275531170935,4.88,4.36,0.9,6,0,0.08,0.4,3,0.1,0.5,3.1,3.2,80,0.51,38.4,10,54,24,12
-19.9421,-43.51503,SF,UFV3,0.230942995541756,2.278806011530601,78.84183608939048,8.55456952114438,49.08046341564955,47.37329030584515,41.75113855934427,3187.4772031989974,4.385016499258993,27.121905906363963,20.98706439578897,7.359426209733898,150.256830876953,49.021108441261774,4.1801533167805145,0.23839158511275008,0.015,0.2796334897931841,49077.33911300916,24007.294510730135,5.21,4.46,1.9,30,0.48,0.38,0.3,8.3,0.94,1.24,9.24,10.2,24.2,3.93,23.9,11,33,25,31
-19.96148,-43.57026,SF,UFV3,0.230942995541756,1.5208209648784532,96.64615438339283,8.098785124691664,8.596497170208739,10.271023236579502,12.869479563696828,4254.752293541385,3.7629529074744656,7.369415139269211,18.799748407034457,6.615754649439806,26.20940450662284,34.403464091406235,2.497740125338062,0.2342332458400711,0.015,0.18926471843055356,53609.66678882538,10380.931535824375,5.97,4.38,13.3,10,0.34,0.15,0,3.1,0.52,0.52,3.62,14.4,0,0.95,10.9,9,26,40,25
